Entity,Code,Day,people_vaccinated
South Korea,KOR,2021-05-20,3772599
South Korea,KOR,2021-05-21,3787570
South Korea,KOR,2021-05-22,3792660
South Korea,KOR,2021-05-23,3792906
South Sudan,SSD,2021-04-05,0
South Sudan,SSD,2021-04-15,947
South Sudan,SSD,2021-05-12,5459
South Sudan,SSD,2021-05-18,6403
South Sudan,SSD,2021-05-21,7500
Spain,ESP,2021-01-04,82834
Spain,ESP,2021-01-05,139339
Spain,ESP,2021-01-07,207323
Spain,ESP,2021-01-08,277976
Spain,ESP,2021-01-11,406091
Spain,ESP,2021-01-12,488122
Spain,ESP,2021-01-13,581638
Spain,ESP,2021-01-14,676186
Spain,ESP,2021-01-15,768950
Spain,ESP,2021-01-18,895627
Spain,ESP,2021-01-19,956756
Spain,ESP,2021-01-20,1010295
Spain,ESP,2021-01-21,1054245
Spain,ESP,2021-01-22,1097369
Spain,ESP,2021-01-24,1148895
Spain,ESP,2021-01-25,1167519
Spain,ESP,2021-01-26,1183395
Spain,ESP,2021-01-27,1202859
Spain,ESP,2021-01-28,1222323
Spain,ESP,2021-01-31,1251369
Spain,ESP,2021-02-01,1254535
Spain,ESP,2021-02-02,1265800
Spain,ESP,2021-02-03,1279220
Spain,ESP,2021-02-04,1305251
Spain,ESP,2021-02-07,1318626
Spain,ESP,2021-02-08,1328459
Spain,ESP,2021-02-09,1343566
Spain,ESP,2021-02-10,1377229
Spain,ESP,2021-02-11,1422560
Spain,ESP,2021-02-14,1491517
Spain,ESP,2021-02-15,1527590
Spain,ESP,2021-02-16,1571277
Spain,ESP,2021-02-17,1638195
Spain,ESP,2021-02-18,1764985
Spain,ESP,2021-02-21,1893290
Spain,ESP,2021-02-22,1956886
Spain,ESP,2021-02-23,2063495
Spain,ESP,2021-02-24,2204376
Spain,ESP,2021-02-25,2361852
Spain,ESP,2021-02-28,2567617
Spain,ESP,2021-03-01,2642034
Spain,ESP,2021-03-02,2772318
Spain,ESP,2021-03-03,2920179
Spain,ESP,2021-03-04,3129092
Spain,ESP,2021-03-07,3328703
Spain,ESP,2021-03-08,3436412
Spain,ESP,2021-03-09,3541667
Spain,ESP,2021-03-10,3668848
Spain,ESP,2021-03-11,3769523
Spain,ESP,2021-03-15,3951221
Spain,ESP,2021-03-16,4013681
Spain,ESP,2021-03-17,4052470
Spain,ESP,2021-03-18,4106550
Spain,ESP,2021-03-22,4211040
Spain,ESP,2021-03-23,4252598
Spain,ESP,2021-03-24,4343860
Spain,ESP,2021-03-25,4447534
Spain,ESP,2021-03-26,4561529
Spain,ESP,2021-03-29,4967230
Spain,ESP,2021-03-30,5092535
Spain,ESP,2021-03-31,5314076
Spain,ESP,2021-04-01,5545140
Spain,ESP,2021-04-03,5707450
Spain,ESP,2021-04-05,5890888
Spain,ESP,2021-04-06,6118710
Spain,ESP,2021-04-07,6416016
Spain,ESP,2021-04-08,6791079
Spain,ESP,2021-04-09,7159716
Spain,ESP,2021-04-12,7676560
Spain,ESP,2021-04-13,7937566
Spain,ESP,2021-04-14,8250887
Spain,ESP,2021-04-15,8631548
Spain,ESP,2021-04-16,9002054
Spain,ESP,2021-04-19,9441685
Spain,ESP,2021-04-20,9588913
Spain,ESP,2021-04-21,9886203
Spain,ESP,2021-04-22,10141949
Spain,ESP,2021-04-23,10405863
Spain,ESP,2021-04-25,10796466
Spain,ESP,2021-04-26,11013911
Spain,ESP,2021-04-27,11261171
Spain,ESP,2021-04-28,11520146
Spain,ESP,2021-04-29,11763360
Spain,ESP,2021-05-02,12196079
Spain,ESP,2021-05-03,12381213
Spain,ESP,2021-05-04,12686341
Spain,ESP,2021-05-05,12966552
Spain,ESP,2021-05-06,13271511
Spain,ESP,2021-05-09,13797431
Spain,ESP,2021-05-10,14028954
Spain,ESP,2021-05-11,14318348
Spain,ESP,2021-05-12,14555552
Spain,ESP,2021-05-13,14911306
Spain,ESP,2021-05-16,15320846
Spain,ESP,2021-05-17,15495889
Spain,ESP,2021-05-18,15741247
Spain,ESP,2021-05-19,16049843
Spain,ESP,2021-05-20,16347683
Sri Lanka,LKA,2021-01-28,0
Sri Lanka,LKA,2021-01-29,5286
Sri Lanka,LKA,2021-01-30,37825
Sri Lanka,LKA,2021-01-31,59154
Sri Lanka,LKA,2021-02-01,95550
Sri Lanka,LKA,2021-02-02,118767
Sri Lanka,LKA,2021-02-03,139914
Sri Lanka,LKA,2021-02-04,146327
Sri Lanka,LKA,2021-02-05,156310
Sri Lanka,LKA,2021-02-06,160148
Sri Lanka,LKA,2021-02-07,161773
Sri Lanka,LKA,2021-02-08,167762
Sri Lanka,LKA,2021-02-09,174193
Sri Lanka,LKA,2021-02-10,176725
Sri Lanka,LKA,2021-02-11,178087
Sri Lanka,LKA,2021-02-12,179197
Sri Lanka,LKA,2021-02-13,186654
Sri Lanka,LKA,2021-02-14,189349
Sri Lanka,LKA,2021-02-15,192938
Sri Lanka,LKA,2021-02-16,196163
Sri Lanka,LKA,2021-02-17,210405
Sri Lanka,LKA,2021-02-18,233472
Sri Lanka,LKA,2021-02-19,263779
Sri Lanka,LKA,2021-02-20,302857
Sri Lanka,LKA,2021-02-21,338769
Sri Lanka,LKA,2021-02-22,354352
Sri Lanka,LKA,2021-02-23,366907
Sri Lanka,LKA,2021-02-24,393469
Sri Lanka,LKA,2021-02-26,406633
Sri Lanka,LKA,2021-02-27,441976
Sri Lanka,LKA,2021-02-28,466350
Sri Lanka,LKA,2021-03-01,509275
Sri Lanka,LKA,2021-03-02,553821
Sri Lanka,LKA,2021-03-03,599991
Sri Lanka,LKA,2021-03-04,650991
Sri Lanka,LKA,2021-03-05,699521
Sri Lanka,LKA,2021-03-06,724278
Sri Lanka,LKA,2021-03-07,729562
Sri Lanka,LKA,2021-03-08,737062
Sri Lanka,LKA,2021-03-09,743775
Sri Lanka,LKA,2021-03-10,752098
Sri Lanka,LKA,2021-03-11,759548
Sri Lanka,LKA,2021-03-12,760765
Sri Lanka,LKA,2021-03-13,770408
Sri Lanka,LKA,2021-03-14,773011
Sri Lanka,LKA,2021-03-15,784500
Sri Lanka,LKA,2021-03-16,796792
Sri Lanka,LKA,2021-03-17,806449
Sri Lanka,LKA,2021-03-18,815585
Sri Lanka,LKA,2021-03-19,824523
Sri Lanka,LKA,2021-03-20,829220
Sri Lanka,LKA,2021-03-21,829865
Sri Lanka,LKA,2021-03-22,838355
Sri Lanka,LKA,2021-03-27,884164
Sri Lanka,LKA,2021-03-28,894053
Sri Lanka,LKA,2021-03-29,894365
Sri Lanka,LKA,2021-03-30,903467
Sri Lanka,LKA,2021-03-31,913219
Sri Lanka,LKA,2021-04-01,919753
Sri Lanka,LKA,2021-04-02,923954
Sri Lanka,LKA,2021-04-04,924479
Sri Lanka,LKA,2021-04-06,924536
Sri Lanka,LKA,2021-04-07,924687
Sri Lanka,LKA,2021-04-09,925082
Sri Lanka,LKA,2021-04-11,925242
Sri Lanka,LKA,2021-04-29,927711
Sri Lanka,LKA,2021-04-30,928107
Sri Lanka,LKA,2021-05-01,928107
Sri Lanka,LKA,2021-05-02,928107
Sri Lanka,LKA,2021-05-03,928107
Sri Lanka,LKA,2021-05-04,928107
Sri Lanka,LKA,2021-05-05,928107
Sri Lanka,LKA,2021-05-06,928107
Sri Lanka,LKA,2021-05-07,928107
Sri Lanka,LKA,2021-05-09,928400
Sri Lanka,LKA,2021-05-10,931276
Sri Lanka,LKA,2021-05-11,948817
Sri Lanka,LKA,2021-05-12,996445
Sri Lanka,LKA,2021-05-13,1075848
Sri Lanka,LKA,2021-05-14,1140122
Sri Lanka,LKA,2021-05-16,1273861
Sri Lanka,LKA,2021-05-17,1300558
Sri Lanka,LKA,2021-05-18,1350065
Sri Lanka,LKA,2021-05-19,1383082
Sri Lanka,LKA,2021-05-20,1399927
Sri Lanka,LKA,2021-05-21,1410615
Sri Lanka,LKA,2021-05-22,1426735
Sri Lanka,LKA,2021-05-23,1437147
Sudan,SDN,2021-03-10,0
Sudan,SDN,2021-04-05,43122
Sudan,SDN,2021-04-06,63837
Sudan,SDN,2021-04-10,100010
Sudan,SDN,2021-04-23,140227
Sudan,SDN,2021-05-09,204838
Suriname,SUR,2021-02-22,0
Suriname,SUR,2021-03-19,9196
Suriname,SUR,2021-03-20,11879
Suriname,SUR,2021-03-22,13749
Suriname,SUR,2021-03-23,14716
Suriname,SUR,2021-03-24,15998
Suriname,SUR,2021-03-26,19983
Suriname,SUR,2021-03-27,22377
Suriname,SUR,2021-03-28,23304
Suriname,SUR,2021-03-30,24528
Suriname,SUR,2021-03-31,26057
Suriname,SUR,2021-04-02,27760
Suriname,SUR,2021-04-07,30037
Suriname,SUR,2021-04-09,32614
Suriname,SUR,2021-04-12,33038
Suriname,SUR,2021-04-13,33640
Suriname,SUR,2021-04-16,34630
Suriname,SUR,2021-04-21,35424
Suriname,SUR,2021-04-22,35777
Suriname,SUR,2021-04-24,36503
Suriname,SUR,2021-04-27,37158
Suriname,SUR,2021-04-28,38351
Suriname,SUR,2021-05-01,39953
Suriname,SUR,2021-05-04,41205
Suriname,SUR,2021-05-07,43636
Suriname,SUR,2021-05-08,44918
Suriname,SUR,2021-05-11,47453
Suriname,SUR,2021-05-13,48904
Suriname,SUR,2021-05-15,49961
Suriname,SUR,2021-05-17,52109
Suriname,SUR,2021-05-19,54837
Suriname,SUR,2021-05-20,60319
Suriname,SUR,2021-05-21,62862
Suriname,SUR,2021-05-23,63727
Sweden,SWE,2020-12-27,2254
Sweden,SWE,2021-01-03,15669
Sweden,SWE,2021-01-10,50687
Sweden,SWE,2021-01-17,128179
Sweden,SWE,2021-01-24,230688
Sweden,SWE,2021-01-31,294218
Sweden,SWE,2021-02-07,337781
Sweden,SWE,2021-02-14,383396
Sweden,SWE,2021-02-21,452734
Sweden,SWE,2021-02-28,552536
Sweden,SWE,2021-03-07,699444
Sweden,SWE,2021-03-14,877895
Sweden,SWE,2021-03-21,997087
Sweden,SWE,2021-03-28,1126091
Sweden,SWE,2021-04-04,1321700
Sweden,SWE,2021-04-18,1977158
Sweden,SWE,2021-04-25,2373384
Sweden,SWE,2021-05-02,2738436
Sweden,SWE,2021-05-09,3067718
Sweden,SWE,2021-05-14,3194265
Sweden,SWE,2021-05-18,3300122
Sweden,SWE,2021-05-19,3329463
Sweden,SWE,2021-05-20,3377897
Sweden,SWE,2021-05-21,3437129
Switzerland,CHE,2021-02-14,444656
Switzerland,CHE,2021-02-15,454079
Switzerland,CHE,2021-02-16,465511
Switzerland,CHE,2021-02-17,477671
Switzerland,CHE,2021-02-18,488192
Switzerland,CHE,2021-02-19,496547
Switzerland,CHE,2021-02-20,498698
Switzerland,CHE,2021-02-21,501809
Switzerland,CHE,2021-02-22,508295
Switzerland,CHE,2021-02-23,516725
Switzerland,CHE,2021-02-24,528624
Switzerland,CHE,2021-02-25,536944
Switzerland,CHE,2021-02-26,544304
Switzerland,CHE,2021-02-27,546344
Switzerland,CHE,2021-02-28,548830
Switzerland,CHE,2021-03-01,558673
Switzerland,CHE,2021-03-02,568633
Switzerland,CHE,2021-03-03,586113
Switzerland,CHE,2021-03-04,599889
Switzerland,CHE,2021-03-05,611493
Switzerland,CHE,2021-03-06,613982
Switzerland,CHE,2021-03-07,618618
Switzerland,CHE,2021-03-08,630049
Switzerland,CHE,2021-03-09,644882
Switzerland,CHE,2021-03-10,669095
Switzerland,CHE,2021-03-11,685293
Switzerland,CHE,2021-03-12,698962
Switzerland,CHE,2021-03-13,702101
Switzerland,CHE,2021-03-14,703790
Switzerland,CHE,2021-03-15,713919
Switzerland,CHE,2021-03-16,726970
Switzerland,CHE,2021-03-17,744326
Switzerland,CHE,2021-03-18,759472
Switzerland,CHE,2021-03-19,773061
Switzerland,CHE,2021-03-20,776116
Switzerland,CHE,2021-03-21,782129
Switzerland,CHE,2021-03-22,795021
Switzerland,CHE,2021-03-23,812065
Switzerland,CHE,2021-03-24,837017
Switzerland,CHE,2021-03-25,857780
Switzerland,CHE,2021-03-26,877685
Switzerland,CHE,2021-03-27,883395
Switzerland,CHE,2021-03-28,894347
Switzerland,CHE,2021-03-29,912566
Switzerland,CHE,2021-03-30,936061
Switzerland,CHE,2021-03-31,963458
Switzerland,CHE,2021-04-01,983940
Switzerland,CHE,2021-04-02,989291
Switzerland,CHE,2021-04-03,992853
Switzerland,CHE,2021-04-04,997690
Switzerland,CHE,2021-04-05,1001355
Switzerland,CHE,2021-04-06,1018729
Switzerland,CHE,2021-04-07,1046216
Switzerland,CHE,2021-04-08,1071662
Switzerland,CHE,2021-04-09,1098012
Switzerland,CHE,2021-04-10,1107596
Switzerland,CHE,2021-04-11,1119679
Switzerland,CHE,2021-04-12,1148254
Switzerland,CHE,2021-04-13,1181659
Switzerland,CHE,2021-04-14,1227404
Switzerland,CHE,2021-04-15,1263693
Switzerland,CHE,2021-04-16,1297837
Switzerland,CHE,2021-04-17,1311175
Switzerland,CHE,2021-04-18,1325825
Switzerland,CHE,2021-04-19,1359738
Switzerland,CHE,2021-04-20,1399762
Switzerland,CHE,2021-04-21,1455007
Switzerland,CHE,2021-04-22,1499623
Switzerland,CHE,2021-04-23,1540314
Switzerland,CHE,2021-04-24,1559983
Switzerland,CHE,2021-04-25,1579629
Switzerland,CHE,2021-04-26,1613869
Switzerland,CHE,2021-04-27,1657880
Switzerland,CHE,2021-04-28,1720544
Switzerland,CHE,2021-04-29,1764490
Switzerland,CHE,2021-04-30,1811091
Switzerland,CHE,2021-05-01,1836724
Switzerland,CHE,2021-05-02,1857651
Switzerland,CHE,2021-05-03,1904481
Switzerland,CHE,2021-05-04,1953663
Switzerland,CHE,2021-05-05,2014215
Switzerland,CHE,2021-05-06,2068012
Switzerland,CHE,2021-05-07,2118733
Switzerland,CHE,2021-05-08,2148702
Switzerland,CHE,2021-05-09,2171099
Switzerland,CHE,2021-05-10,2213874
Switzerland,CHE,2021-05-11,2263990
Switzerland,CHE,2021-05-12,2330044
Switzerland,CHE,2021-05-13,2359977
Switzerland,CHE,2021-05-14,2400868
Switzerland,CHE,2021-05-15,2429462
Switzerland,CHE,2021-05-16,2452425
Switzerland,CHE,2021-05-17,2490429
Switzerland,CHE,2021-05-18,2536870
Switzerland,CHE,2021-05-19,2600204
Syria,SYR,2021-03-01,0
Syria,SYR,2021-04-08,2500
Taiwan,TWN,2021-03-21,0
Taiwan,TWN,2021-03-22,1578
Taiwan,TWN,2021-03-23,3218
Taiwan,TWN,2021-03-24,5169
Taiwan,TWN,2021-03-25,7053
Taiwan,TWN,2021-03-26,9232
Taiwan,TWN,2021-03-27,9377
Taiwan,TWN,2021-03-28,9412
Taiwan,TWN,2021-03-29,10891
Taiwan,TWN,2021-03-30,12648
Taiwan,TWN,2021-03-31,14400
Taiwan,TWN,2021-04-01,16450
Taiwan,TWN,2021-04-02,17056
Taiwan,TWN,2021-04-03,17078
Taiwan,TWN,2021-04-04,17078
Taiwan,TWN,2021-04-05,17245
Taiwan,TWN,2021-04-06,18657
Taiwan,TWN,2021-04-07,20075
Taiwan,TWN,2021-04-08,21873
Taiwan,TWN,2021-04-09,24450
Taiwan,TWN,2021-04-10,24658
Taiwan,TWN,2021-04-11,24701
Taiwan,TWN,2021-04-12,25882
Taiwan,TWN,2021-04-13,27113
Taiwan,TWN,2021-04-14,28497
Taiwan,TWN,2021-04-15,30039
Taiwan,TWN,2021-04-16,32389
Tajikistan,TJK,2021-05-09,70517
Tajikistan,TJK,2021-05-16,72347
Thailand,THA,2021-02-27,0
Thailand,THA,2021-03-01,319
Thailand,THA,2021-03-02,7262
Thailand,THA,2021-03-10,33621
Thailand,THA,2021-03-13,53842
Thailand,THA,2021-03-24,96188
Thailand,THA,2021-03-30,151413
Thailand,THA,2021-04-01,167235
Thailand,THA,2021-04-02,189666
Thailand,THA,2021-04-03,201864
Thailand,THA,2021-04-04,213948
Thailand,THA,2021-04-05,247850
Thailand,THA,2021-04-06,274354
Thailand,THA,2021-04-07,336808
Thailand,THA,2021-04-08,405911
Thailand,THA,2021-04-09,470301
Thailand,THA,2021-04-10,485957
Thailand,THA,2021-04-11,498791
Thailand,THA,2021-04-12,505215
Thailand,THA,2021-04-13,505744
Thailand,THA,2021-04-15,510456
Thailand,THA,2021-04-16,523830
Thailand,THA,2021-04-17,526706
Thailand,THA,2021-04-18,535925
Thailand,THA,2021-04-19,571825
Thailand,THA,2021-04-20,604947
Thailand,THA,2021-04-21,746617
Thailand,THA,2021-04-22,834082
Thailand,THA,2021-04-23,934449
Thailand,THA,2021-04-24,949124
Thailand,THA,2021-04-25,972204
Thailand,THA,2021-04-26,1012388
Thailand,THA,2021-04-27,1038960
Thailand,THA,2021-04-28,1059721
Thailand,THA,2021-04-29,1075756
Thailand,THA,2021-04-30,1095230
Thailand,THA,2021-05-01,1097862
Thailand,THA,2021-05-02,1099460
Thailand,THA,2021-05-03,1106071
Thailand,THA,2021-05-04,1150564
Thailand,THA,2021-05-05,1167719
Thailand,THA,2021-05-06,1201258
Thailand,THA,2021-05-07,1262703
Thailand,THA,2021-05-08,1273666
Thailand,THA,2021-05-09,1296440
Thailand,THA,2021-05-10,1365992
Thailand,THA,2021-05-11,1372013
Thailand,THA,2021-05-12,1395130
Thailand,THA,2021-05-13,1416732
Thailand,THA,2021-05-16,1482702
Thailand,THA,2021-05-17,1521034
Thailand,THA,2021-05-18,1585773
Thailand,THA,2021-05-19,1647871
Thailand,THA,2021-05-20,1726431
Thailand,THA,2021-05-21,1849393
Thailand,THA,2021-05-22,1898332
Thailand,THA,2021-05-23,1941565
Timor,TLS,2021-04-14,2629
Timor,TLS,2021-05-03,30599
Timor,TLS,2021-05-17,47908
Togo,TGO,2021-03-09,0
Togo,TGO,2021-03-24,42092
Togo,TGO,2021-04-08,82753
Togo,TGO,2021-04-13,100000
Togo,TGO,2021-04-17,160000
Togo,TGO,2021-05-17,276000
Tonga,TON,2021-04-20,2287
Tonga,TON,2021-04-27,5367
Tonga,TON,2021-05-04,10903
Tonga,TON,2021-05-11,16683
Tonga,TON,2021-05-18,22363
Trinidad and Tobago,TTO,2021-02-15,0
Trinidad and Tobago,TTO,2021-02-22,440
Trinidad and Tobago,TTO,2021-02-27,991
Trinidad and Tobago,TTO,2021-04-08,4777
Trinidad and Tobago,TTO,2021-04-15,13087
Trinidad and Tobago,TTO,2021-04-16,15425
Trinidad and Tobago,TTO,2021-04-17,16414
Trinidad and Tobago,TTO,2021-04-18,16462
Trinidad and Tobago,TTO,2021-04-19,17695
Trinidad and Tobago,TTO,2021-04-20,19475
Trinidad and Tobago,TTO,2021-04-21,21231
Trinidad and Tobago,TTO,2021-04-22,24086
Trinidad and Tobago,TTO,2021-04-23,27697
Trinidad and Tobago,TTO,2021-04-24,30808
Trinidad and Tobago,TTO,2021-04-25,34353
Trinidad and Tobago,TTO,2021-04-26,41549
Trinidad and Tobago,TTO,2021-04-27,41669
Trinidad and Tobago,TTO,2021-04-28,42082
Trinidad and Tobago,TTO,2021-04-29,42154
Trinidad and Tobago,TTO,2021-04-30,42455
Trinidad and Tobago,TTO,2021-05-01,42455
Trinidad and Tobago,TTO,2021-05-02,42455
Trinidad and Tobago,TTO,2021-05-03,44810
Trinidad and Tobago,TTO,2021-05-04,51283
Trinidad and Tobago,TTO,2021-05-05,55259
Trinidad and Tobago,TTO,2021-05-06,57744
Trinidad and Tobago,TTO,2021-05-07,58981
Trinidad and Tobago,TTO,2021-05-08,59786
Trinidad and Tobago,TTO,2021-05-09,60174
Trinidad and Tobago,TTO,2021-05-10,60245
Trinidad and Tobago,TTO,2021-05-11,60487
Trinidad and Tobago,TTO,2021-05-12,60585
Trinidad and Tobago,TTO,2021-05-13,60645
Trinidad and Tobago,TTO,2021-05-14,60669
Trinidad and Tobago,TTO,2021-05-15,60671
Trinidad and Tobago,TTO,2021-05-16,60671
Trinidad and Tobago,TTO,2021-05-17,60671
Trinidad and Tobago,TTO,2021-05-18,61806
Trinidad and Tobago,TTO,2021-05-19,61806
Trinidad and Tobago,TTO,2021-05-20,61806
Trinidad and Tobago,TTO,2021-05-21,62360
Trinidad and Tobago,TTO,2021-05-22,64639
Trinidad and Tobago,TTO,2021-05-23,66299
Tunisia,TUN,2021-03-12,0
Tunisia,TUN,2021-03-13,743
Tunisia,TUN,2021-03-14,2076
Tunisia,TUN,2021-03-15,2555
Tunisia,TUN,2021-03-19,6861
Tunisia,TUN,2021-03-21,12496
Tunisia,TUN,2021-03-22,18020
Tunisia,TUN,2021-03-23,22040
Tunisia,TUN,2021-03-25,32026
Tunisia,TUN,2021-03-26,38853
Tunisia,TUN,2021-03-27,44311
Tunisia,TUN,2021-03-29,53089
Tunisia,TUN,2021-04-02,70769
Tunisia,TUN,2021-04-03,80140
Tunisia,TUN,2021-04-04,88543
Tunisia,TUN,2021-04-05,98057
Tunisia,TUN,2021-04-06,104922
Tunisia,TUN,2021-04-07,108266
Tunisia,TUN,2021-04-08,119919
Tunisia,TUN,2021-04-09,125395
Tunisia,TUN,2021-04-10,134901
Tunisia,TUN,2021-04-11,146284
Tunisia,TUN,2021-04-12,157617
Tunisia,TUN,2021-04-13,166959
Tunisia,TUN,2021-04-14,174534
Tunisia,TUN,2021-04-15,180829
Tunisia,TUN,2021-04-18,192881
Tunisia,TUN,2021-04-19,197437
Tunisia,TUN,2021-04-20,204975
Tunisia,TUN,2021-04-21,214150
Tunisia,TUN,2021-04-22,225834
Tunisia,TUN,2021-04-23,235977
Tunisia,TUN,2021-04-24,244387
Tunisia,TUN,2021-04-25,254096
Tunisia,TUN,2021-04-26,263189
Tunisia,TUN,2021-04-27,271129
Tunisia,TUN,2021-04-28,277918
Tunisia,TUN,2021-04-30,282121
Tunisia,TUN,2021-05-01,305484
Tunisia,TUN,2021-05-02,314357
Tunisia,TUN,2021-05-03,320652
Tunisia,TUN,2021-05-04,325740
Tunisia,TUN,2021-05-05,330794
Tunisia,TUN,2021-05-06,333779
Tunisia,TUN,2021-05-07,340979
Tunisia,TUN,2021-05-08,350426
Tunisia,TUN,2021-05-09,362101
Tunisia,TUN,2021-05-10,372240
Tunisia,TUN,2021-05-15,392067
Tunisia,TUN,2021-05-16,414023
Tunisia,TUN,2021-05-17,432600
Tunisia,TUN,2021-05-18,450177
Tunisia,TUN,2021-05-19,466895
Tunisia,TUN,2021-05-21,494901
Tunisia,TUN,2021-05-22,512110
Turkey,TUR,2021-02-12,3067822
Turkey,TUR,2021-02-13,3253005
Turkey,TUR,2021-02-14,3336164
Turkey,TUR,2021-02-15,3608148
Turkey,TUR,2021-02-16,3984622
Turkey,TUR,2021-02-17,4477432
Turkey,TUR,2021-02-18,5028179
Turkey,TUR,2021-02-19,5384983
Turkey,TUR,2021-02-20,5503094
Turkey,TUR,2021-02-21,5517993
Turkey,TUR,2021-02-22,5738471
Turkey,TUR,2021-02-23,6106522
Turkey,TUR,2021-02-24,6352410
Turkey,TUR,2021-02-25,6582239
Turkey,TUR,2021-02-26,6745147
Turkey,TUR,2021-02-27,6854642
Turkey,TUR,2021-02-28,6869923
Turkey,TUR,2021-03-01,6975558
Turkey,TUR,2021-03-02,7123722
Turkey,TUR,2021-03-03,7240515
Turkey,TUR,2021-03-04,7353536
Turkey,TUR,2021-03-05,7446337
Turkey,TUR,2021-03-06,7509923
Turkey,TUR,2021-03-07,7524943
Turkey,TUR,2021-03-08,7565023
Turkey,TUR,2021-03-09,7676519
Turkey,TUR,2021-03-10,7745480
Turkey,TUR,2021-03-11,7807838
Turkey,TUR,2021-03-12,7858565
Turkey,TUR,2021-03-13,7887544
Turkey,TUR,2021-03-14,7892795
Turkey,TUR,2021-03-15,7911946
Turkey,TUR,2021-03-16,7948320
Turkey,TUR,2021-03-17,7977222
Turkey,TUR,2021-03-18,7991510
Turkey,TUR,2021-03-19,8007734
Turkey,TUR,2021-03-20,8016078
Turkey,TUR,2021-03-21,8017698
Turkey,TUR,2021-03-22,8045789
Turkey,TUR,2021-03-23,8091685
Turkey,TUR,2021-03-24,8133043
Turkey,TUR,2021-03-25,8163156
Turkey,TUR,2021-03-26,8195554
Turkey,TUR,2021-03-27,8217124
Turkey,TUR,2021-03-29,8370872
Turkey,TUR,2021-03-30,8614368
Turkey,TUR,2021-03-31,8994454
Turkey,TUR,2021-04-01,9206500
Turkey,TUR,2021-04-02,9313746
Turkey,TUR,2021-04-03,9478896
Turkey,TUR,2021-04-04,9546643
Turkey,TUR,2021-04-05,9796506
Turkey,TUR,2021-04-06,10088238
Turkey,TUR,2021-04-07,10359390
Turkey,TUR,2021-04-08,10627037
Turkey,TUR,2021-04-09,10777451
Turkey,TUR,2021-04-10,10865731
Turkey,TUR,2021-04-11,10907432
Turkey,TUR,2021-04-12,11108847
Turkey,TUR,2021-04-13,11388406
Turkey,TUR,2021-04-14,11556291
Turkey,TUR,2021-04-15,11708135
Turkey,TUR,2021-04-16,12038403
Turkey,TUR,2021-04-17,12151728
Turkey,TUR,2021-04-18,12182430
Turkey,TUR,2021-04-19,12260361
Turkey,TUR,2021-04-20,12426580
Turkey,TUR,2021-04-21,12590582
Turkey,TUR,2021-04-22,12796678
Turkey,TUR,2021-04-23,12940482
Turkey,TUR,2021-04-24,13114373
Turkey,TUR,2021-04-25,13171984
Turkey,TUR,2021-04-26,13287707
Turkey,TUR,2021-04-27,13383037
Turkey,TUR,2021-04-28,13512810
Turkey,TUR,2021-04-29,13646398
Turkey,TUR,2021-04-30,13712254
Turkey,TUR,2021-05-01,13752107
Turkey,TUR,2021-05-02,13800405
Turkey,TUR,2021-05-03,13933868
Turkey,TUR,2021-05-04,14132161
Turkey,TUR,2021-05-05,14264014
Turkey,TUR,2021-05-06,14391595
Turkey,TUR,2021-05-07,14476881
Turkey,TUR,2021-05-08,14545524
Turkey,TUR,2021-05-09,14585980
Turkey,TUR,2021-05-10,14618167
Turkey,TUR,2021-05-11,14660551
Turkey,TUR,2021-05-12,14711273
Turkey,TUR,2021-05-13,14732527
Turkey,TUR,2021-05-14,14814316
Turkey,TUR,2021-05-15,14895052
Turkey,TUR,2021-05-16,14947740
Turkey,TUR,2021-05-17,14986982
Turkey,TUR,2021-05-18,15202819
Turkey,TUR,2021-05-19,15366071
Turkey,TUR,2021-05-20,15511277
Turkey,TUR,2021-05-21,15871547
Turkey,TUR,2021-05-22,15919759
Turkey,TUR,2021-05-23,15992804
Turkmenistan,TKM,2021-04-04,32240
Turks and Caicos Islands,TCA,2021-01-10,0
Turks and Caicos Islands,TCA,2021-02-08,6433
Turks and Caicos Islands,TCA,2021-03-14,11283
Turks and Caicos Islands,TCA,2021-03-21,12935
Turks and Caicos Islands,TCA,2021-03-28,13841
Turks and Caicos Islands,TCA,2021-03-29,14300
Turks and Caicos Islands,TCA,2021-04-11,15039
Turks and Caicos Islands,TCA,2021-05-16,20760
Tuvalu,TUV,2021-04-27,2400
Uganda,UGA,2021-03-09,0
Uganda,UGA,2021-03-12,1015
Uganda,UGA,2021-03-13,1215
Uganda,UGA,2021-03-14,1215
Uganda,UGA,2021-03-15,2841
Uganda,UGA,2021-03-16,4684
